terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_interval_4001_first_50000_001,bin_0030,14501,15000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0031,15001,15500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0032,15501,16000,76,76,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0033,16001,16500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0034,16501,17000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0035,17001,17500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0036,17501,18000,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0037,18001,18500,72,71,1,0,0,0,1,0.0139,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0038,18501,19000,74,74,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0039,19001,19500,72,70,2,0,0,0,2,0.0278,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0040,19501,20000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0041,20001,20500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0042,20501,21000,70,69,1,0,0,0,1,0.0143,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0043,21001,21500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0044,21501,22000,75,74,1,0,0,0,1,0.0133,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0045,22001,22500,70,69,1,0,0,0,1,0.0143,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0046,22501,23000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0047,23001,23500,74,74,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0048,23501,24000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0049,24001,24500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0050,24501,25000,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0051,25001,25500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0052,25501,26000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0053,26001,26500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0054,26501,27000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0055,27001,27500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0056,27501,28000,72,71,1,0,0,0,1,0.0139,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0057,28001,28500,70,69,1,0,0,0,1,0.0143,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0058,28501,29000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0059,29001,29500,75,74,1,0,0,0,1,0.0133,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0060,29501,30000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0061,30001,30500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0062,30501,31000,75,74,1,0,0,0,1,0.0133,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0063,31001,31500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0064,31501,32000,70,69,1,0,0,0,1,0.0143,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0065,32001,32500,74,73,1,0,0,0,1,0.0135,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0066,32501,33000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0067,33001,33500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0068,33501,34000,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0069,34001,34500,72,71,1,0,0,0,1,0.0139,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0070,34501,35000,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0071,35001,35500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0072,35501,36000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0073,36001,36500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0074,36501,37000,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0075,37001,37500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0076,37501,38000,71,70,1,0,0,0,1,0.0141,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0077,38001,38500,74,74,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0078,38501,39000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0079,39001,39500,72,71,1,0,0,0,1,0.0139,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0080,39501,40000,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0081,40001,40500,71,70,1,0,0,0,1,0.0141,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0082,40501,41000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0083,41001,41500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0084,41501,42000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0085,42001,42500,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0086,42501,43000,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0087,43001,43500,71,70,1,0,0,0,1,0.0141,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0088,43501,44000,72,71,1,0,0,0,1,0.0139,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0089,44001,44500,74,73,1,0,0,0,1,0.0135,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0090,44501,45000,71,70,1,0,0,0,1,0.0141,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0091,45001,45500,69,67,2,0,0,0,2,0.0290,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0092,45501,46000,73,71,2,0,0,0,2,0.0274,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0093,46001,46500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_50000_001,bin_0094,46501,47000,71,70,1,0,0,0,1,0.0141,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0095,47001,47500,75,74,1,0,0,0,1,0.0133,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0096,47501,48000,70,68,2,0,0,0,2,0.0286,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0097,48001,48500,72,70,2,0,0,0,2,0.0278,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0098,48501,49000,73,72,1,0,0,0,1,0.0137,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0099,49001,49500,70,68,2,0,0,0,2,0.0286,persisted,distributed_low
rr_interval_4001_first_50000_001,bin_0100,49501,50000,71,71,0,0,0,0,0,0.0000,persisted,quiet
