terrain_id,territory_start,territory_end,territory_width,candidate_count,candidate_span_total,candidate_span_ratio,quiet_span_total,quiet_span_ratio,quiet_gap_count,largest_quiet_gap,mean_quiet_gap,candidate_width_min,candidate_width_mean,candidate_width_max,candidate_spacing_min,candidate_spacing_mean,candidate_spacing_max,first_candidate_start,last_candidate_end,occupied_extent,occupied_extent_ratio,edge_left_quiet,edge_right_quiet
cellular_automata_rule30_encoded_001,1,137074,137074,1,500,0.003648,136574,0.996352,0,0,0.000000,500,500.000000,500,0,0.000000,0,1,500,500,0.003648,0,136574
