window_size,window_id,line_start,line_end,lines,stable_lines,middle_lines,residual_lines,stable_share,middle_share,residual_share,residual_self_adjacent,residual_near_stable,residual_near_middle,residual_self_adjacent_share,residual_near_stable_share,dominant_residual_family_share,dominant_residual_family,local_residue_posture
25,window_039,951,975,25,16,0,9,0.64,0.0,0.36,8,2,0,0.8889,0.2222,0.1111,t=<num> RESIDUAL_BURST_0951_6184 burst_zone,residual_island
25,window_040,976,1000,25,23,0,2,0.92,0.0,0.08,0,2,0,0.0,1.0,0.5,t=<num> RESIDUAL_EDGE_0982_1009 edge_disturbance,stable_attached_residual
25,window_041,1001,1025,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_042,1026,1050,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_043,1051,1075,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_044,1076,1100,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_045,1101,1125,25,23,0,2,0.92,0.0,0.08,0,2,0,0.0,1.0,0.5,t=<num> RESIDUAL_EDGE_1102_5544 edge_disturbance,stable_attached_residual
25,window_046,1126,1150,25,17,0,8,0.68,0.0,0.32,7,4,0,0.875,0.5,0.125,t=<num> RESIDUAL_BURST_1140_5279 burst_zone,stable_attached_residual
25,window_047,1151,1175,25,5,0,20,0.2,0.0,0.8,20,9,0,1.0,0.45,0.05,t=<num> RESIDUAL_BURST_1151_5051 burst_zone,partial_residual_cluster
25,window_048,1176,1200,25,19,0,6,0.76,0.0,0.24,5,5,0,0.8333,0.8333,0.1667,t=<num> RESIDUAL_BURST_1176_6536 burst_zone,stable_attached_residual
25,window_049,1201,1225,25,21,0,4,0.84,0.0,0.16,2,4,0,0.5,1.0,0.25,t=<num> RESIDUAL_EDGE_1205_2717 edge_disturbance,stable_attached_residual
25,window_050,1226,1250,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1240_5059 edge_disturbance,stable_attached_residual
25,window_051,1251,1275,25,22,0,3,0.88,0.0,0.12,2,3,0,0.6667,1.0,0.3333,t=<num> RESIDUAL_EDGE_1258_4390 edge_disturbance,stable_attached_residual
25,window_052,1276,1300,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1284_6272 edge_disturbance,stable_attached_residual
25,window_053,1301,1325,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_054,1326,1350,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1332_3873 edge_disturbance,stable_attached_residual
25,window_055,1351,1375,25,13,0,12,0.52,0.0,0.48,12,5,0,1.0,0.4167,0.0833,t=<num> RESIDUAL_BURST_1362_6430 burst_zone,partial_residual_cluster
25,window_056,1376,1400,25,9,0,16,0.36,0.0,0.64,14,9,0,0.875,0.5625,0.0625,t=<num> RESIDUAL_BURST_1376_4655 burst_zone,stable_attached_residual
25,window_057,1401,1425,25,21,0,4,0.84,0.0,0.16,2,4,0,0.5,1.0,0.25,t=<num> RESIDUAL_BURST_1401_5355 burst_zone,stable_attached_residual
25,window_058,1426,1450,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_059,1451,1475,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_060,1476,1500,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_061,1501,1525,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_062,1526,1550,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_063,1551,1575,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_064,1576,1600,25,5,0,20,0.2,0.0,0.8,20,4,0,1.0,0.2,0.05,t=<num> RESIDUAL_BURST_1580_4739 burst_zone,residual_island
25,window_065,1601,1625,25,7,0,18,0.28,0.0,0.72,18,6,0,1.0,0.3333,0.0556,t=<num> RESIDUAL_BURST_1602_3215 burst_zone,partial_residual_cluster
25,window_066,1626,1650,25,23,0,2,0.92,0.0,0.08,0,2,0,0.0,1.0,0.5,t=<num> RESIDUAL_EDGE_1632_1370 edge_disturbance,stable_attached_residual
25,window_067,1651,1675,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1666_7957 edge_disturbance,stable_attached_residual
25,window_068,1676,1700,25,23,0,2,0.92,0.0,0.08,0,2,0,0.0,1.0,0.5,t=<num> RESIDUAL_EDGE_1679_5307 edge_disturbance,stable_attached_residual
25,window_069,1701,1725,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_070,1726,1750,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1726_2498 edge_disturbance,stable_attached_residual
25,window_071,1751,1775,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1759_6642 edge_disturbance,stable_attached_residual
25,window_072,1776,1800,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1793_6556 edge_disturbance,stable_attached_residual
25,window_073,1801,1825,25,4,0,21,0.16,0.0,0.84,21,7,0,1.0,0.3333,0.0476,t=<num> RESIDUAL_BURST_1801_1533 burst_zone,partial_residual_cluster
25,window_074,1826,1850,25,11,0,14,0.44,0.0,0.56,13,4,0,0.9286,0.2857,0.0714,t=<num> RESIDUAL_BURST_1826_1786 burst_zone,partial_residual_cluster
25,window_075,1851,1875,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_076,1876,1900,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1877_5902 edge_disturbance,stable_attached_residual
25,window_077,1901,1925,25,23,0,2,0.92,0.0,0.08,2,2,0,1.0,1.0,0.5,t=<num> RESIDUAL_EDGE_1910_8079 edge_disturbance,stable_attached_residual
25,window_078,1926,1950,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_079,1951,1975,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_1974_8897 edge_disturbance,stable_attached_residual
25,window_080,1976,2000,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_081,2001,2025,25,18,0,7,0.72,0.0,0.28,6,2,0,0.8571,0.2857,0.1429,t=<num> RESIDUAL_EDGE_2006_6013 edge_disturbance,partial_residual_cluster
25,window_082,2026,2050,25,9,0,16,0.36,0.0,0.64,14,7,0,0.875,0.4375,0.0625,t=<num> RESIDUAL_BURST_2026_6981 burst_zone,partial_residual_cluster
25,window_083,2051,2075,25,15,0,10,0.6,0.0,0.4,9,7,0,0.9,0.7,0.1,t=<num> RESIDUAL_BURST_2051_6525 burst_zone,stable_attached_residual
25,window_084,2076,2100,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_2084_6294 edge_disturbance,stable_attached_residual
25,window_085,2101,2125,25,23,0,2,0.92,0.0,0.08,0,2,0,0.0,1.0,0.5,t=<num> RESIDUAL_EDGE_2107_9520 edge_disturbance,stable_attached_residual
25,window_086,2126,2150,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_087,2151,2175,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_2151_7501 edge_disturbance,stable_attached_residual
25,window_088,2176,2200,25,23,0,2,0.92,0.0,0.08,0,2,0,0.0,1.0,0.5,t=<num> RESIDUAL_EDGE_2187_7484 edge_disturbance,stable_attached_residual
25,window_089,2201,2225,25,24,0,1,0.96,0.0,0.04,0,1,0,0.0,1.0,1.0,t=<num> RESIDUAL_EDGE_2218_8672 edge_disturbance,stable_attached_residual
25,window_090,2226,2250,25,16,0,9,0.64,0.0,0.36,7,5,0,0.7778,0.5556,0.1111,t=<num> RESIDUAL_EDGE_2230_1382 edge_disturbance,stable_attached_residual
25,window_091,2251,2275,25,3,0,22,0.12,0.0,0.88,22,7,0,1.0,0.3182,0.0455,t=<num> RESIDUAL_BURST_2251_1173 burst_zone,partial_residual_cluster
25,window_092,2276,2300,25,20,0,5,0.8,0.0,0.2,4,5,0,0.8,1.0,0.2,t=<num> RESIDUAL_BURST_2277_1092 burst_zone,stable_attached_residual
25,window_093,2301,2325,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_094,2326,2350,25,25,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,no_residual
25,window_095,2351,2375,25,23,0,2,0.92,0.0,0.08,0,2,0,0.0,1.0,0.5,t=<num> RESIDUAL_EDGE_2362_8821 edge_disturbance,stable_attached_residual
