terrain_id,from_focus_size,to_focus_size,from_line_start,from_line_end,to_line_start,to_line_end,overlap_ratio,from_posture,to_posture,from_legibility,to_legibility,delta_stable,delta_middle,delta_residual,transition_marker
interrupted_replay_001,25,50,4151,4175,4151,4200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4176,4200,4151,4200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4201,4225,4201,4250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4226,4250,4201,4250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4251,4275,4251,4300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4276,4300,4251,4300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4301,4325,4301,4350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4326,4350,4301,4350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4351,4375,4351,4400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4376,4400,4351,4400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4401,4425,4401,4450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4426,4450,4401,4450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4451,4475,4451,4500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4476,4500,4451,4500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4501,4525,4501,4550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4526,4550,4501,4550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4551,4575,4551,4600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4576,4600,4551,4600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4601,4625,4601,4650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4626,4650,4601,4650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4651,4675,4651,4700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4676,4700,4651,4700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
interrupted_replay_001,25,50,4701,4725,4701,4750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
