terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_interval_4001_first_137074_001,bin_0205,102001,102500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0206,102501,103000,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0207,103001,103500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0208,103501,104000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0209,104001,104500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0210,104501,105000,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0211,105001,105500,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0212,105501,106000,76,76,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0213,106001,106500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0214,106501,107000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0215,107001,107500,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0216,107501,108000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0217,108001,108500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0218,108501,109000,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0219,109001,109500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0220,109501,110000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0221,110001,110500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0222,110501,111000,71,70,1,0,0,0,1,0.0141,persisted,distributed_low
rr_interval_4001_first_137074_001,bin_0223,111001,111500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0224,111501,112000,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0225,112001,112500,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0226,112501,113000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0227,113001,113500,74,74,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0228,113501,114000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0229,114001,114500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0230,114501,115000,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0231,115001,115500,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0232,115501,116000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0233,116001,116500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0234,116501,117000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0235,117001,117500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0236,117501,118000,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0237,118001,118500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0238,118501,119000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0239,119001,119500,74,74,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0240,119501,120000,71,70,1,0,0,0,1,0.0141,persisted,distributed_low
rr_interval_4001_first_137074_001,bin_0241,120001,120500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0242,120501,121000,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0243,121001,121500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0244,121501,122000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0245,122001,122500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0246,122501,123000,69,69,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0247,123001,123500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0248,123501,124000,75,75,0,0,0,0,0,0.0000,persisted,quiet
