terrain_id,candidate_id,bin_size,span_start,span_end,bin_count,active_bin_count,quiet_bin_count,distributed_low_count,localized_deformation_count,dense_deformation_count,dominant_localization_class,candidate_type,boundary_note
linux_long_horizon_001,candidate_0001,500,1,1000,2,2,0,1,1,0,distributed_low,mixed_deformation_candidate,quiet_bins_break_groups
linux_long_horizon_001,candidate_0002,500,2501,3500,2,2,0,0,2,0,localized_deformation,localized_deformation_candidate,quiet_bins_break_groups
linux_long_horizon_001,candidate_0003,500,5001,6500,3,3,0,1,2,0,localized_deformation,mixed_deformation_candidate,quiet_bins_break_groups
linux_long_horizon_001,candidate_0004,500,7001,8000,2,2,0,0,2,0,localized_deformation,localized_deformation_candidate,quiet_bins_break_groups
linux_long_horizon_001,candidate_0005,500,21001,22000,2,2,0,0,2,0,localized_deformation,localized_deformation_candidate,quiet_bins_break_groups
linux_long_horizon_001,candidate_0006,500,23001,24500,3,3,0,2,1,0,distributed_low,mixed_deformation_candidate,quiet_bins_break_groups
