terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_4001_bin_250,bin_0282,70251,70500,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0283,70501,70750,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0284,70751,71000,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0285,71001,71250,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0286,71251,71500,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0287,71501,71750,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0288,71751,72000,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0289,72001,72250,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0290,72251,72500,43,42,1,0,0,0,1,0.0233,persisted,distributed_low
rr_4001_bin_250,bin_0291,72501,72750,41,40,1,0,0,0,1,0.0244,persisted,distributed_low
rr_4001_bin_250,bin_0292,72751,73000,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0293,73001,73250,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0294,73251,73500,39,38,1,0,0,0,1,0.0256,persisted,distributed_low
rr_4001_bin_250,bin_0295,73501,73750,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0296,73751,74000,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0297,74001,74250,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0298,74251,74500,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0299,74501,74750,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0300,74751,75000,39,38,1,0,0,0,1,0.0256,persisted,distributed_low
rr_4001_bin_250,bin_0301,75001,75250,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0302,75251,75500,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0303,75501,75750,41,40,1,0,0,0,1,0.0244,persisted,distributed_low
rr_4001_bin_250,bin_0304,75751,76000,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0305,76001,76250,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0306,76251,76500,40,39,1,0,0,0,1,0.0250,persisted,distributed_low
rr_4001_bin_250,bin_0307,76501,76750,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0308,76751,77000,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0309,77001,77250,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0310,77251,77500,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0311,77501,77750,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0312,77751,78000,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0313,78001,78250,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0314,78251,78500,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0315,78501,78750,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0316,78751,79000,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0317,79001,79250,42,41,1,0,0,0,1,0.0238,persisted,distributed_low
rr_4001_bin_250,bin_0318,79251,79500,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0319,79501,79750,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0320,79751,80000,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0321,80001,80250,40,39,1,0,0,0,1,0.0250,persisted,distributed_low
rr_4001_bin_250,bin_0322,80251,80500,40,39,1,0,0,0,1,0.0250,persisted,distributed_low
rr_4001_bin_250,bin_0323,80501,80750,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0324,80751,81000,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0325,81001,81250,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0326,81251,81500,43,42,1,0,0,0,1,0.0233,persisted,distributed_low
rr_4001_bin_250,bin_0327,81501,81750,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0328,81751,82000,41,41,0,0,0,0,0,0.0000,persisted,quiet
