terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_4001_bin_1000,bin_0097,96001,97000,137,135,2,0,0,0,2,0.0146,persisted,distributed_low
rr_4001_bin_1000,bin_0098,97001,98000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0099,98001,99000,135,133,2,0,0,0,2,0.0148,persisted,distributed_low
rr_4001_bin_1000,bin_0100,99001,100000,135,134,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0101,100001,101000,137,135,2,0,0,0,2,0.0146,persisted,distributed_low
rr_4001_bin_1000,bin_0102,101001,102000,136,132,4,0,0,0,4,0.0294,persisted,distributed_low
rr_4001_bin_1000,bin_0103,102001,103000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0104,103001,104000,139,139,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0105,104001,105000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0106,105001,106000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0107,106001,107000,138,138,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0108,107001,108000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0109,108001,109000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0110,109001,110000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0111,110001,111000,136,135,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0112,111001,112000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0113,112001,113000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0114,113001,114000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0115,114001,115000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0116,115001,116000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0117,116001,117000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0118,117001,118000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0119,118001,119000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0120,119001,120000,135,134,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0121,120001,121000,135,135,0,0,0,0,0,0.0000,persisted,quiet
