terrain_id,territory_start,territory_end,territory_width,candidate_count,candidate_span_total,candidate_span_ratio,quiet_span_total,quiet_span_ratio,quiet_gap_count,largest_quiet_gap,mean_quiet_gap,candidate_width_min,candidate_width_mean,candidate_width_max,candidate_spacing_min,candidate_spacing_mean,candidate_spacing_max,first_candidate_start,last_candidate_end,occupied_extent,occupied_extent_ratio,edge_left_quiet,edge_right_quiet
rr_4001_bin_500,1,137074,137074,42,36000,0.262632,101074,0.737368,41,8500,2024.390244,500,857.142857,3000,500,2024.390244,8500,1001,120000,119000,0.868144,1000,17074
